2015_09_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48e-05,0.001900043,0.00623869,0.012098234,0.021404567,0.028707454,0.041783714,0.053295993,0.067445067,0.082632486,0.09424386,0.115984489,0.141607066,0.163485567,0.184903059,0.199883671,0.210297286,0.221275312,0.23299009,0.243916415,0.254549763,0.267919,0.280254201,0.294769496,0.311736321,0.332770358,0.345023697,0.351249461,0.36082723,0.370176648,0.380150797,0.383597587,0.379280483,0.378772081,0.376001723,0.380292977,0.385148643,0.392774666,0.392076691,0.380025851,0.362679879,0.345993106,0.327221025,0.30615252,0.282339509,0.252111159,0.21786299,0.180577337,0.142468763,0.106984059,0.072171478,0.040340371,0.019551917,0.008927187,0.002274882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015_09_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000116329,0.003498492,0.011667385,0.025006463,0.055536407,0.093735459,0.130835847,0.170116329,0.206854804,0.246165446,0.283339078,0.328595433,0.356014649,0.383769927,0.412524774,0.439151228,0.471701853,0.507475226,0.547324429,0.569237398,0.578655752,0.585657044,0.585075399,0.593472641,0.599103835,0.594631624,0.582679879,0.563214132,0.548138733,0.543838863,0.535730289,0.510749677,0.486087893,0.450413615,0.415247738,0.389461439,0.364670401,0.335562258,0.311223611,0.289129685,0.26948729,0.24982766,0.226755709,0.203373546,0.180689358,0.160719517,0.14056872,0.119577768,0.096548901,0.073188281,0.048522189,0.026372253,0.013205515,0.005859543,0.001232227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015_09_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88e-05,0.003644981,0.012981474,0.028875485,0.062516157,0.098970271,0.13706592,0.172727273,0.213214132,0.255325291,0.294791038,0.339707023,0.378866868,0.420965101,0.457768203,0.486984059,0.512942697,0.545161568,0.567613098,0.58934511,0.602188712,0.614666092,0.625450237,0.623722533,0.615411461,0.602029298,0.588436019,0.570193882,0.558082723,0.544739336,0.526971133,0.499775959,0.48133994,0.46413184,0.450676433,0.445252047,0.423787161,0.402184403,0.370809996,0.331473503,0.299491598,0.265467471,0.239306333,0.219448514,0.193554502,0.170904782,0.14700991,0.120762602,0.095661353,0.072270573,0.047225334,0.025053856,0.012679879,0.00524343,0.000917708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015_09_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31e-06,0.002761741,0.010469625,0.023653598,0.051977596,0.088216286,0.127384748,0.162098234,0.19376131,0.223063335,0.256910814,0.299457131,0.33700991,0.382042223,0.423985351,0.45652305,0.48299009,0.494454976,0.491671693,0.480435157,0.452145627,0.429655321,0.408582508,0.395717363,0.381641534,0.376044808,0.371314089,0.355975872,0.347613098,0.339892288,0.349607928,0.357656183,0.361055579,0.365471779,0.357341663,0.348121499,0.332641103,0.308741922,0.284954761,0.26111159,0.237759586,0.219982766,0.206725549,0.188836708,0.1707109,0.147626023,0.12535545,0.103563119,0.082171478,0.06111159,0.039306333,0.021288238,0.01125377,0.004105989,0.000413615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015_09_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001663076,0.006971133,0.01615252,0.03293408,0.059819044,0.084963378,0.106803102,0.133765618,0.159711331,0.188121499,0.216570444,0.244597156,0.267824214,0.287919,0.304717794,0.318479104,0.328336924,0.337238259,0.34891857,0.367401982,0.385803533,0.404519604,0.400508402,0.37752262,0.343554502,0.308621284,0.285273589,0.260680741,0.243507109,0.230753985,0.215794916,0.202576476,0.18376131,0.16017234,0.151124515,0.148922878,0.151740629,0.15891857,0.165803533,0.166544593,0.163300302,0.159198621,0.151176217,0.143166738,0.131469194,0.113601896,0.093115037,0.071749246,0.050891857,0.031856958,0.017910383,0.009198621,0.002959931,0.000206807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015_09_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001792331,0.008065489,0.020577337,0.044364498,0.078332615,0.112382594,0.146747092,0.181887118,0.214463593,0.259155536,0.314915984,0.334868591,0.349892288,0.383227057,0.412485997,0.444054287,0.462701422,0.47196467,0.477380439,0.477268419,0.483558811,0.50088324,0.508703145,0.521072813,0.507828522,0.504446359,0.499595002,0.47740629,0.468983197,0.448354158,0.438841017,0.442671262,0.441796639,0.443907798,0.429849203,0.412550625,0.389177079,0.36507109,0.339974149,0.315230504,0.294722103,0.27014218,0.238711762,0.21022835,0.182162861,0.15256355,0.123597587,0.095165877,0.065850926,0.037544162,0.019009048,0.009732874,0.002981474,6.89e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015_09_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000831538,0.004571305,0.01156829,0.021249461,0.037203791,0.054041361,0.067195174,0.08515726,0.102257648,0.122947006,0.138711762,0.166074968,0.201464886,0.22572598,0.239844894,0.241193451,0.248707454,0.264429125,0.281960362,0.284765187,0.293666523,0.299237398,0.30484274,0.321357174,0.329207238,0.341551056,0.349207238,0.342947006,0.333576045,0.313494184,0.298819474,0.278875485,0.264579922,0.252111159,0.245088324,0.239931064,0.231684619,0.228754847,0.217445067,0.214971995,0.213834554,0.201813873,0.187457992,0.169207238,0.147763895,0.12524343,0.101533822,0.077281344,0.051258078,0.02906075,0.014933218,0.007173632,0.001968979,8.62e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015_09_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000611805,0.004282637,0.011744938,0.023554502,0.043545885,0.065501939,0.08712193,0.111628608,0.134235243,0.157134856,0.196251616,0.2223352,0.248716071,0.267466609,0.274157691,0.286208531,0.299775959,0.318866868,0.330934942,0.332542008,0.332468763,0.329095218,0.32678156,0.325351142,0.330689358,0.338018096,0.343791469,0.353364929,0.360413615,0.36264972,0.36641103,0.369073675,0.369896596,0.36153813,0.354683326,0.346807411,0.333881947,0.31920293,0.298987505,0.277307195,0.253843171,0.230943559,0.207320121,0.183774235,0.15840586,0.132770358,0.106419647,0.081236536,0.055028005,0.030853081,0.015803533,0.007656183,0.001912969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015_09_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000814304,0.006531667,0.019836277,0.042899612,0.081792331,0.123110728,0.165738906,0.209862128,0.258043947,0.305743214,0.366143903,0.440573029,0.48145196,0.537100388,0.586260233,0.63219302,0.6760405,0.714743645,0.751322706,0.784803964,0.817587247,0.845704438,0.848392934,0.83344679,0.808681603,0.769302025,0.743976734,0.724847049,0.713623438,0.706260233,0.693192589,0.673429556,0.656122361,0.626031883,0.603916415,0.592214563,0.572447221,0.554510987,0.531387333,0.494084446,0.455489013,0.411865575,0.36575614,0.316212839,0.264390349,0.216385179,0.168677294,0.123735459,0.084118914,0.048345541,0.022800517,0.009478673,0.001934511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015_09_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000620422,0.007113313,0.023662215,0.05911676,0.111805256,0.162059457,0.213067643,0.266488583,0.318655752,0.373916415,0.437096079,0.50561396,0.554347264,0.602210254,0.643744076,0.681279621,0.718595433,0.752214563,0.782886687,0.803395088,0.827307195,0.851146058,0.868953037,0.88185265,0.890469625,0.893222749,0.890728134,0.888836708,0.882925463,0.875079707,0.8551271,0.833696682,0.810611805,0.783808703,0.755540715,0.721676002,0.683774235,0.642205946,0.594601465,0.543498492,0.490224041,0.434028436,0.37706592,0.320581646,0.265458854,0.213278759,0.1644162,0.11948729,0.08068505,0.04561396,0.021051271,0.008138733,0.001232227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015_09_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000379147,0.00615252,0.021421801,0.051615683,0.102348126,0.153429556,0.204213701,0.252809134,0.303528651,0.362895304,0.419711331,0.479642396,0.536652305,0.593489875,0.641684619,0.681361482,0.719439897,0.751327014,0.782955623,0.800064627,0.820271435,0.837699268,0.853123654,0.860038776,0.863373546,0.864093063,0.858466178,0.851736321,0.846143903,0.832947006,0.815252047,0.798104265,0.773843171,0.743222749,0.70920293,0.676100819,0.638211978,0.600672124,0.555389918,0.50618268,0.454993537,0.404808272,0.356105127,0.305601034,0.254691943,0.204118914,0.157126239,0.11284791,0.073795778,0.040404998,0.018388626,0.006665231,0.000676433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015_09_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03e-05,0.001869884,0.00660922,0.012244722,0.01840586,0.029556226,0.043942266,0.053804395,0.06777682,0.08544162,0.110835847,0.149461439,0.18803533,0.227470918,0.263278759,0.288000862,0.316488583,0.349375269,0.386591986,0.433093494,0.43712193,0.505032314,0.507992245,0.459577768,0.403937958,0.353700991,0.316432572,0.283851788,0.247466609,0.217699268,0.190930633,0.169435588,0.151469194,0.138173201,0.131796639,0.12843171,0.130331754,0.131732012,0.130766911,0.124015511,0.113537268,0.097466609,0.08236536,0.067608789,0.053726842,0.040866006,0.030004308,0.020801379,0.013800086,0.00911676,0.005028005,0.00148212,7.76e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
